 On 2022/6/20 ,,,,,,,,,,,,
-,h,m,s,ms,x,y,z,Lat,Lon,Speed,Angle,Altitude
data,13,38,11,422447,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,422506,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,422554,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,422602,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,422650,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,422698,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,422746,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,422800,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,422857,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,422905,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,422953,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,423001,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,423050,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,423099,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,423147,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,423204,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,423253,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,423301,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,423349,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,423399,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,423447,-0.23,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,423495,-0.23,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,423552,-0.23,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,423600,-0.23,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,423649,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,423698,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,423746,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,423794,-0.24,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,423846,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,423934,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,423983,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,424031,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,424080,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,424128,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,424177,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,424225,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,424283,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,424331,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,424380,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,424429,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,424477,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,424525,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,424573,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,424630,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,424680,-0.23,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,424728,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,424776,-0.22,1.5,1.16,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,424824,-0.22,1.5,1.16,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,424876,-0.22,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,424924,-0.22,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,424983,-0.22,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,425031,-0.23,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,425079,-0.22,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,425127,-0.23,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,425175,-0.22,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,425224,-0.23,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,425273,-0.23,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,425331,-0.22,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,425379,-0.23,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,425427,-0.22,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,425475,-0.23,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,425524,-0.23,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,425573,-0.22,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,425621,-0.23,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,425678,-0.23,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,425726,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,425775,-0.23,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,425823,-0.23,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,425872,-0.23,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,425924,-0.23,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,425981,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,426029,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,426078,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,426127,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,426175,-0.22,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,426223,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,426272,-0.23,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,426329,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,426378,-0.23,1.51,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,426427,-0.23,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,426483,-0.23,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,426541,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,426589,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,426638,-0.23,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,426726,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,426775,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,426823,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,426871,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,426919,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,426972,-0.24,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,427020,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,427078,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,427126,-0.23,1.5,1.17,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,427174,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,427223,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,427271,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,427319,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,427369,-0.23,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,427426,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,427474,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,427522,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,427571,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,427620,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,427668,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,427716,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,427773,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,427821,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,427870,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,427919,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,427967,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,428019,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,428067,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,428125,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,428174,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,428222,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,428270,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,428319,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,428367,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,428415,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,428474,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,428522,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,428570,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,428618,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,428666,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,428714,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,428763,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,428821,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,428869,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,428917,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,428965,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,429014,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,429066,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,429115,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,429172,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,429221,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,429269,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,429317,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,429366,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,429415,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,429463,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,429551,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,429600,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,429648,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,429696,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,429744,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,429793,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,429842,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,429899,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,429947,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,429995,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,430044,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,430097,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,430145,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,430193,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,430250,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,430299,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,430347,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,430397,-0.24,1.51,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,430445,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,430493,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,430550,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,430598,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,430647,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,430696,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,430744,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,430792,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,430840,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,430898,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,430947,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,430995,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,431043,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,431091,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,431144,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,431192,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,431250,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,431299,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,431347,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,431395,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,431444,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,431492,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,431540,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,431598,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,431646,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,431695,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,431743,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,431791,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,431839,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,431888,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,431946,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,431994,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,432042,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,432090,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,432138,-0.24,1.51,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,432192,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,432240,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,432350,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,432400,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,432448,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,432496,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,432545,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,432593,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,432641,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,432700,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,432748,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,432796,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,432845,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,432893,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,432941,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,432990,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,433048,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,433096,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,433144,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,433197,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,433245,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,433295,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,433343,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,433401,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,433449,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,433498,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,433546,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,433595,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,433643,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,433692,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,433749,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,433797,-0.24,1.5,1.2,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,433846,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,433895,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,433943,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,433992,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,434040,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,434097,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,434147,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,434199,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,434247,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,434296,-0.24,1.5,1.2,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,434344,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,434393,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,434451,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,434500,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,434548,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,434596,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,434644,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,434693,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,434769,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,434884,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,434999,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,435114,-0.24,1.5,1.2,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,435231,-0.24,1.5,1.2,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,435292,-0.24,1.5,1.2,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,435342,-0.24,1.5,1.2,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,435430,-0.24,1.5,1.2,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,435478,-0.24,1.5,1.2,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,435527,-0.24,1.5,1.2,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,435575,-0.24,1.5,1.2,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,435623,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,435672,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,435720,-0.24,1.5,1.2,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,435778,-0.24,1.5,1.2,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,435826,-0.24,1.5,1.2,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,435875,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,435923,-0.24,1.5,1.2,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,435971,-0.24,1.5,1.2,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,436019,-0.24,1.5,1.2,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,436068,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,436126,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,436174,-0.24,1.5,1.2,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,436222,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,436271,-0.24,1.5,1.2,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,436324,-0.24,1.5,1.2,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,436373,-0.24,1.5,1.2,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,436421,-0.24,1.5,1.2,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,436478,-0.24,1.5,1.2,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,436527,-0.24,1.5,1.2,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,436575,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,436624,-0.24,1.5,1.2,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,436672,-0.24,1.5,1.2,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,436720,-0.24,1.5,1.2,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,436769,-0.24,1.5,1.2,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,436826,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,436874,-0.24,1.5,1.2,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,436924,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,436972,-0.24,1.5,1.2,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,437020,-0.24,1.5,1.2,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,437068,-0.24,1.5,1.2,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,437116,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,437174,-0.24,1.5,1.2,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,437223,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,437271,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,437320,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,437372,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,437421,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,437469,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,437527,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,437576,-0.24,1.5,1.18,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,437624,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
data,13,38,11,437672,-0.24,1.5,1.19,5126.6259,526.6387,9.06,142.06,15.5
