 On 2022/6/20 
-,h,m,s,ms,x,y,z,Lat,Lon,Speed,Angle,Altitude
data,13,55,38,904900,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,904959,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,905008,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,905056,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,905105,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,905154,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,905202,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,905252,-0.20,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,905310,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,905363,-0.21,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,905411,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,905461,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,905510,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,905559,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,905617,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,905665,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,905714,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,905764,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,905812,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,905861,-0.20,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,905910,-0.21,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,905968,-0.21,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,906018,-0.20,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,906067,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,906116,-0.20,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,906165,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,906213,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,906262,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,906321,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,906374,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,906423,-0.20,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,906471,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,906520,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,906570,-0.20,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,906618,-0.21,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,906676,-0.20,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,906725,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,906774,-0.20,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,906823,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,906873,-0.20,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,906921,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,906970,-0.21,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,907029,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,907077,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,907127,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,907176,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,907224,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,907273,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,907322,-0.20,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,907415,-0.20,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,907465,-0.20,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,907514,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,907563,-0.21,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,907612,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,907661,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,907709,-0.21,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,907769,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,907817,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,907866,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,907915,-0.21,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,907964,-0.21,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,908013,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,908063,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,908121,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,908170,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,908218,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,908267,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,908316,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,908366,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,908418,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,908476,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,908525,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,908575,-0.21,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,908624,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,908673,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,908721,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,908770,-0.20,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,908828,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,908878,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,908927,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,908976,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,909025,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,909074,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,909123,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,909182,-0.20,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,909231,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,909279,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,909328,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,909377,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,909431,-0.21,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,909479,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,909537,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,909586,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,909635,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,909685,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,909734,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,909782,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,909841,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,909890,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,909940,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,909989,-0.20,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,910046,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,910103,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,910153,-0.20,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,910241,-0.20,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,910290,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,910339,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,910387,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,910440,-0.20,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,910488,-0.20,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,910538,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,910595,-0.20,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,910644,-0.21,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,910692,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,910741,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,910789,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,910839,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,910887,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,910945,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,910994,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,911042,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,911092,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,911140,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,911189,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,911237,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,911295,-0.20,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,911343,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,911393,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,911445,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,911493,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,911542,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,911590,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,911649,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,911697,-0.21,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,911746,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,911794,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,911843,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,911891,-0.21,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,911940,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,911999,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,912047,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,912096,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,912144,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,912193,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,912241,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,912291,-0.20,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,912348,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,912397,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,912449,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,912497,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,912547,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,912595,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,912644,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,912701,-0.20,1.49,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,912750,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,912799,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,912848,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,912896,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,912945,-0.21,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,912994,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,913082,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,913131,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,913180,-0.21,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,913229,-0.20,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,913278,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,913326,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,913375,-0.20,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,913432,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,913486,-0.20,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,913534,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,913583,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,913631,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,913680,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,913728,-0.20,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,913787,-0.21,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,913835,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,913884,-0.21,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,913933,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,913981,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,914030,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,914088,-0.20,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,914137,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,914185,-0.20,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,914234,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,914282,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,914331,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,914380,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,914438,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,914490,-0.21,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,914539,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,914587,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,914637,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,914685,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,914734,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,914791,-0.21,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,914840,-0.21,1.49,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,914890,-0.21,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,914938,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,914987,-0.20,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,915035,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,915084,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,915141,-0.21,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,915191,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,915239,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,915288,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,915336,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,915385,-0.21,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,915433,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,915492,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,915544,-0.20,1.49,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,915593,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,915641,-0.20,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,915690,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,915738,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,915788,-0.21,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,915885,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,915943,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,915992,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,916041,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,916090,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,916138,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,916187,-0.21,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,916244,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,916293,-0.20,1.49,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,916342,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,916391,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,916439,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,916488,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,916536,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,916598,-0.20,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,916647,-0.20,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,916695,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,916744,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,916792,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,916841,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,916889,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,916948,-0.20,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,916997,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,917045,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,917094,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,917142,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,917191,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,917240,-0.20,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,917298,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,917346,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,917394,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,917443,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,917492,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,917541,-0.21,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,917589,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,917651,-0.20,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,917699,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,917749,-0.21,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,917797,-0.20,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,917846,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,917894,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,917943,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,918001,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,918050,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,918099,-0.21,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,918147,-0.21,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,918195,-0.20,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,918244,-0.21,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,918292,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,918351,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,918399,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,918448,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,918496,-0.21,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,918545,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,918593,-0.20,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,918682,-0.20,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,918735,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,918784,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,918833,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,918881,-0.21,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,918930,-0.20,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,918979,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,919038,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,919086,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,919134,-0.20,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,919183,-0.21,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,919231,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,919280,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,919329,-0.20,1.49,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,919387,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,919435,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,919484,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,919532,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,919580,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,919630,-0.20,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,919678,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,919736,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,919788,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,919837,-0.21,1.50,1.29,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,919887,-0.21,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
data,13,55,38,919935,-0.20,1.50,1.30,5126.9057,529.2526,12.84,91.49,22.00
